105.5,857.933,2778
105.6,857.128,2777.6
105.7,856.323,2777.2
105.8,855.52,2776.8
105.9,854.719,2776.4
106,853.919,2776
106.1,853.121,2775.6
106.2,852.324,2775.2
106.3,851.528,2774.8
106.4,850.734,2774.4
106.5,849.942,2774
106.6,849.151,2773.6
106.7,848.361,2773.2
106.8,847.573,2772.8
106.9,846.786,2772.4
107,846.001,2772
107.1,845.218,2771.6
107.2,844.435,2771.2
107.3,843.654,2770.8
107.4,842.875,2770.4
107.5,842.097,2770
107.6,841.321,2769.6
107.7,840.545,2769.2
107.8,839.772,2768.8
107.9,838.999,2768.4
108,838.229,2768
108.1,837.459,2767.6
108.2,836.691,2767.2
108.3,835.924,2766.8
108.4,835.159,2766.4
108.5,834.395,2766
108.6,833.633,2765.6
108.7,832.872,2765.2
108.8,832.112,2764.8
108.9,831.354,2764.4
109,830.597,2764
109.1,829.841,2763.6
109.2,829.087,2763.2
109.3,828.334,2762.8
109.4,827.583,2762.4
109.5,826.833,2762
109.6,826.084,2761.6
109.7,825.336,2761.2
109.8,824.59,2760.8
109.9,823.846,2760.4
110,823.102,2760
110.1,822.36,2759.6
110.2,821.62,2759.2
110.3,820.88,2758.8
110.4,820.142,2758.4
110.5,819.405,2758
110.6,818.67,2757.6
110.7,817.936,2757.2
110.8,817.203,2756.8
110.9,816.471,2756.4
111,815.741,2756
111.1,815.012,2755.6
111.2,814.285,2755.2
111.3,813.559,2754.8
111.4,812.833,2754.4
111.5,812.11,2754
111.6,811.387,2753.6
111.7,810.666,2753.2
111.8,809.946,2752.8
111.9,809.228,2752.4
112,808.51,2752
112.1,807.794,2751.6
112.2,807.079,2751.2
112.3,806.366,2750.8
112.4,805.654,2750.4
112.5,804.943,2750
112.6,804.233,2749.6
112.7,803.524,2749.2
112.8,802.817,2748.8
112.9,802.111,2748.4
113,801.406,2748
113.1,800.702,2747.6
113.2,800,2747.2
113.3,799.299,2746.8
113.4,798.599,2746.4
113.5,797.9,2746
113.6,797.203,2745.6
113.7,796.506,2745.2
113.8,795.811,2744.8
113.9,795.118,2744.4
114,794.425,2744
114.1,793.734,2743.6
114.2,793.043,2743.2
114.3,792.354,2742.8
114.4,791.666,2742.4
114.5,790.98,2742
